situation_number,creation_time,participant_ref,progress,reason,planned,summary,description,validity_start,validity_end,severity,condition,advice,vehicle_mode,affected_operators,affected_lines,affected_stops,affected_places,validity_start_dt,validity_end_dt,disruption_date
a3538a3d-799c-4c7d-ac94-a4128c87be91,2025-06-24T09:39:50Z,TfGM,open,maintenanceWork,true,Victoria - Tram Improvement Works,"On Sunday 8 February, from the start of service until 10am, no trams will operate through Victoria. During this time, the Rochdale and Bury lines will terminate at Victoria, the East Didsbury line will terminate at Exchange Square and services from Manchester Airport will operate to Piccadilly. A bus replacement service will operate between Piccadilly and Victoria until 11am.",2026-02-08T03:00:00.000Z,2026-02-08T10:00:00.000Z,normal,unknown,Visit tfgm.com/tram-improvement-works for more information.,tram,METL:Metrolink | METL:Metrolink | METL:Metrolink,Navy_Line:Navy_Line | Pink_Line:Pink_Line | Yellow_Line:Yellow_Line,,,2026-02-08 03:00:00+00:00,2026-02-08 10:00:00+00:00,2026-02-08
6ed35442-5005-490b-839c-f6ee3bd1555d,2026-02-05T10:44:44Z,WestofEngland,open,roadworks,true,Stop Closure: Cotham Hospital,Cotham Hospital (SE-bound) and Cotham Hospital (N-bound) will be closed between 9:00am - 4:00pm on the 08/02.,2026-02-08T09:00:00.000Z,2026-02-08T16:00:00.000Z,normal,unknown,Cotham Hospital (SE-bound) and Cotham Hospital (N-bound) will be closed between 9:00am - 4:00pm on the 08/02.,bus,FBRI:First Bristol Limited | FBRI:First Bristol Limited | FBRI:First Bristol Limited | FBRI:First Bristol Limited,16:16 | 17:17 | SB2:SB2 | SB5:SB5,0100BRA10862:Cossham Hospital | 0100BRA10863:Cossham Hospital,,2026-02-08 09:00:00+00:00,2026-02-08 16:00:00+00:00,2026-02-08
852bafbd-fa9f-47dd-ac97-f5c008fe83d8,2026-02-04T07:45:09Z,TfGM,open,roadworks,false,"Palatine Road, West Didsbury - Utility Works","Due to utility works taking place on Palatine Road, services are on diversion.",2026-02-08T09:30:00.000Z,2026-02-08T15:30:00.000Z,normal,unknown,Services are diverting via Wilmslow Road and Lapwing Road.,bus,BNML:Bee Network | BNML:Bee Network,43:43 | 143:143,1800SB34361:Central Road | 1800SB34371:Central Road | 1800SB34381:Circular Road | 1800SB34411:Everett Road | 1800SB34391:The Christie | 1800SB34401:The Christie | 1800SB34431:Wilmslow Road | 1800SB34421:Wilmslow Road,,2026-02-08 09:30:00+00:00,2026-02-08 15:30:00+00:00,2026-02-08
366363b1-5cda-4182-81dd-4fba2acd715c,2026-02-04T08:51:29Z,TfGM,open,maintenanceWork,true,"Central Road Terminus, West Didsbury - Bus Stop Closures","Due to utility works taking place at Central Road Terminus, bus stops on Palatine Road near Danesmoor Road will be closed.",2026-02-08T09:30:00.000Z,2026-02-08T15:30:00.000Z,normal,unknown,"Services to West Didsbury will divert via Wilmslow Road and Lapwing Lane to terminate at Lapwing Lane/Palatine Road bus stop (Stop SB3434). Services to Manchester will start from Lapwing Lane/Palatine Road bus stop (Stop SB3434)  and will travel along Palatine Road, not serving the bus stops at Central Road Terminus.",bus,BNML:Bee Network,143:143,1800SB34371:Central Road | 1800SBH1531:Central Road,,2026-02-08 09:30:00+00:00,2026-02-08 15:30:00+00:00,2026-02-08
9adfaf47-4e7a-4d9f-8d2d-f591aa1a7663,2026-02-06T12:00:41Z,SYMCA,open,roadworks,true,"Skellow Road, Carcroft (Doncaster)","From 1630 on Saturday 08 February until 0600 on Monday 09 February 2026
(For 1 Night Only)

Skellow Road is temporarily closed due to roadworks.

Service 51 is subject to diversion.",2026-02-08T16:30:00.000Z,2026-02-09T06:00:00.000Z,unknown,unknown,"Service 51 towards Norton to operate normal route to Carcroft then divert via Owston Road, Lodge Road, Poplar Road.

Service 51 to Doncaster to operate normal route to Hawthorne Crescent then divert via Poplar Road, Lodge Road, Owston Road, High Street",bus,YYTG:Yorkshire Buses,51:51,370045245:High Street/Park Avenue | 370040841:High Street/Queens Road | 370045494:High Street/Queens Road | 370040640:Skellow Road/Poplar Road | 370040639:Skellow Road/Repton Road | 370040647:Skellow Road/Rolleston Road | 370045241:Skellow Road/Rolleston Road,,2026-02-08 16:30:00+00:00,2026-02-09 06:00:00+00:00,2026-02-08
588b0d03-37e7-405e-a9f6-b06df3de2d74,2026-02-01T09:58:34Z,TfGM,open,maintenanceWork,true,"Piccadilly, Manchester City Centre - Bus Stop Closure","The bus stops at Piccadilly, and the junction of Newton Street, Portland Street and Chatham Street are closed due to works taking place.",2026-02-08T22:00:00.000Z,2026-02-09T06:00:00.000Z,slight,unknown,Customers should board and alight at stops before or after Piccadilly (Stops EO and EX) and Piccadilly Gardens (Stops R and S).,bus,BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network | BNML:Bee Network,1:1 | 1:1 | 2:2 | 2:2 | 33:33 | 33B:33B | 33B:33B | 114:114 | 201:201,1800EB01261:Piccadilly | 1800EB06161:Piccadilly | 1800EB13651:Piccadilly Gardens | 1800EB17951:Piccadilly Gardens,,2026-02-08 22:00:00+00:00,2026-02-09 06:00:00+00:00,2026-02-08
9a3ea3f4-3fec-406e-9455-804c08b6990f,2026-02-01T10:06:52Z,TfGM,open,maintenanceWork,true,"Portland Street, Manchester City Centre - Bus Stop Closure","The bus stop on Portland Street, at the junction of Piccadilly is closed due to works taking place.",2026-02-08T22:00:00.000Z,2026-02-09T06:00:00.000Z,slight,unknown,Customers should board and alight at stops before or after Piccadilly Gardens (Stop Q).,bus,BNSM:Bee Network | BNSM:Bee Network | BNML:Bee Network | BNSM:Bee Network,114:114 | 192:192 | 719:719 | X92:X92,1800SB01681:Piccadilly Gardens,,2026-02-08 22:00:00+00:00,2026-02-09 06:00:00+00:00,2026-02-08
0cbde0b2-0328-4539-95bd-1c6a3fec2131,2025-12-08T19:02:13Z,TfGM,open,escalatorFailure,false,Piccadilly Tram Stop - Escalator Works,"The mezzanine to Fairfield Street escalator at Piccadilly Station will be out of service for refurbishment from Monday 9 February, with the works expected to last around six weeks. Please follow the signage for the lift from platform level to the mezzanine and mainline station.",2026-02-09T00:00:00.000Z,2026-03-22T23:59:00.000Z,slight,unknown,We apologise for any inconvenience caused to your journey.,tram,,,9400ZZMAPIC1:Piccadilly (Manchester Metrolink),,2026-02-09 00:00:00+00:00,2026-03-22 23:59:00+00:00,2026-02-09
a6abc95d-452f-4fe0-a110-133df43d17b0,2025-01-13T10:51:08.997Z,TfGM,open,roadworks,true,"Beal Lane, Shaw - Roadworks","Due to roadworks on Beal Lane in Shaw, services are on diversion.",2026-02-09T00:00:00.000Z,2026-02-11T23:59:00.000Z,normal,unknown,"Services are diverting via Scarr Lane, Linney Lane and Crompton Way.",bus,BNSM:Bee Network | BNFM:Bee Network | BNFM:Bee Network,402:402 | 435:435 | 436:436,1800ED16261:Chancery Lane | 1800ED16191:Cheetham Street | 1800ED16201:Cheetham Street | 1800ED48431:Duke Street | 1800ED16161:Grains Road | 1800ED16151:Grains Road | 1800ED16171:Leisure Centre | 1800ED16181:Leisure Centre | 1800ED16231:Park Street | 1800ED16221:Shaw & Crompton Metrolink Stop | 1800ED16211:Shaw & Crompton Metrolink Stop | 1800ED16241:Travis Street,,2026-02-09 00:00:00+00:00,2026-02-11 23:59:00+00:00,2026-02-09
b75786e4-42f9-404d-a7d8-39d15b1a16bd,2026-01-23T08:52:46Z,WestofEngland,open,maintenanceWork,true,Stop closure: Miners Arms,The Miners Arms stops will be closed from 9 to 11 Feb 2026,2026-02-09T00:00:00.000Z,2026-02-11T00:00:00.000Z,normal,unknown,The Miners Arms stops will be closed from 9 to 11 Feb 2026,bus,FBRI:First Bristol Limited,376a:376a,0180BAC30908:Miners Arms,,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-09
53d7c662-9653-4068-a09c-68512429d4eb,2026-01-14T14:26:24Z,WestofEngland,open,maintenanceWork,true,Stop closure: Pensford Bridge,The Pensford Bridge (SE) stop will be closed from 9 Feb 2026 for 4 weeks,2026-02-09T00:00:00.000Z,2026-03-09T00:00:00.000Z,normal,unknown,The Pensford Bridge (SE) stop will be closed from 9 Feb 2026 for 4 weeks,bus,LEMB:The Big Lemon | FBRI:First Bristol Limited | FBRI:First Bristol Limited | FBRI:First Bristol Limited | FBRI:First Bristol Limited,99:99 | 172:172 | 374:374 | 375:375 | 376:376,0180BAC30939:Pensford Bridge,,2026-02-09 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,Services will use Waterloo Road in both directions.,bus,BNML:Bee Network,216:216,,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,"Services to Glossop will divert via Stamford Street, Market Street and Waterlook Road to resume normal route. Services to Ashton are not affected.",bus,BNML:Bee Network,237:237,1800EH00801:Armentieres Square | 1800EH09431:Park Street,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,Services will not serve Stalybridge and will continue along High Street and Acres Lane in both directions.,bus,BNDB:Bee Network,343:343,1800EH00611:Armentieres Square | 1800EH00811:Armentieres Square | 1800EH09451:Castle Street | 1800EH08021:Castle Street | 1800EH09491:Market Street | 1800EH20571:Market Street | 1800EH20561:Stalybridge Bus Station | 1800EH20551:Stalybridge Bus Station | 1800EH20521:Stalybridge Bus Station,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,"Services to Carrbrook will divert via Mottram Road, Stamford Street, Market Street and Waterloo Road. Services to Ashton will use Waterloo Road.",bus,BNSM:Bee Network,348:348,1800EH00811:Armentieres Square | 1800EH09431:Park Street,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,Services to Hyde will divert via Stamford Street and Mottram Road.,bus,BNGN:Bee Network,387:387,1800EH00611:Armentieres Square | 1800EH09431:Park Street,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
a60be1fb-77f2-47e4-bc47-b9b0eb33a9e3,2026-01-21T13:45:06Z,TfGM,open,roadworks,true,"Armentieres Square/Market Street, Stalybridge - Roadworks","A one-way closure on Armentieres Square and a full closure of Market Street will be in place until August. As a result, services will be on diversion.",2026-02-09T00:00:00.000Z,2026-08-09T22:59:00.000Z,normal,unknown,"Services are diverting via Market Street, Stamford Street, Mottram Road, Acres Lane and High St.",bus,BNML:Bee Network,389:389,1800EH00611:Armentieres Square,,2026-02-09 00:00:00+00:00,2026-08-09 22:59:00+00:00,2026-02-09
b2d96d0e-76e1-4ca7-912e-4884e0cffba6,2026-02-06T07:17:00Z,TfGM,open,maintenanceWork,true,"Market Street, Manchester - Bus Stop Closure","The bus stop on Market Street, near Exchange Street (Stop SB1877) will be closed for one year due to works taking place. As a result, the free bus 2 will use an alternative stop.",2026-02-09T00:00:00.000Z,2027-02-09T23:59:00.000Z,normal,unknown,Please use the bus stop on Blackfriars Street to get on or off a service.,bus,BNSM:Bee Network,2:2,,,2026-02-09 00:00:00+00:00,2027-02-09 23:59:00+00:00,2026-02-09
e52cad60-17dd-419f-9be9-d55eb79eb4a8,2026-02-05T13:29:08Z,TfGM,open,maintenanceWork,true,"Rochdale Road, Manchester - Bus Stop Closure","The bus stops on Rochdale Road, at the junction of Osborne Street are closed due to works taking place.",2026-02-09T00:01:00.000Z,2026-02-11T23:59:00.000Z,slight,unknown,Customers should board and alight at stops before or after Osborne Street.,bus,BNSM:Bee Network | BNSM:Bee Network,17:17 | 18:18,1800NB08521:Osborne Street | 1800NB08511:Osborne Street,,2026-02-09 00:01:00+00:00,2026-02-11 23:59:00+00:00,2026-02-09
2e9ecff8-7261-4468-a03f-d01a76d4cbb5,2026-02-01T11:55:16Z,TfGM,open,maintenanceWork,true,"Parr Lane, Whitefield - Bus Stop Closure","The bus stops on Parr Lane, at the junction of Randale Drive and Wavell Drive are closed due to works taking place.",2026-02-09T00:01:00.000Z,2026-02-14T23:59:00.000Z,slight,unknown,Customers should board and alight at stops before or after Randale Drive and Wavell Drive.,bus,BNSM:Bee Network | BNSM:Bee Network | BNSM:Bee Network,97:97 | 889:889 | 890:890,1800NC06341:Randale Drive | 1800NC06331:Wavell Drive,,2026-02-09 00:01:00+00:00,2026-02-14 23:59:00+00:00,2026-02-09
0b2a4cb2-daea-4fa7-a715-e5690a6b270a,2026-02-05T13:43:52Z,TfGM,open,maintenanceWork,true,"Ormskirk Road, Pemberton - Bus Stop Closure","The bus stops on Ormskirk Road, at the junction of Chapel Street are closed due to works taking place.",2026-02-09T00:01:00.000Z,2026-02-11T23:59:00.000Z,slight,unknown,Customers should board and alight at stops before or after Woodford Street.,bus,AMSY:Arriva Merseyside | AMSY:Arriva | BNGN:Bee Network | BNGN:Bee Network,375:375 | 385:385 | 640:640 | 641:641,1800WK04401:Woodford Street | 1800WK04601:Woodford Street,,2026-02-09 00:01:00+00:00,2026-02-11 23:59:00+00:00,2026-02-09
125839d0-65be-4b69-9b2b-7c4543026627,2026-02-01T11:10:06Z,TfGM,open,maintenanceWork,true,"Mottram Old Road, Hyde - Bus Stop Closure","The bus stop on Mottram Old Road is closed due to works taking place,",2026-02-09T00:01:00.000Z,2026-02-10T23:59:00.000Z,slight,unknown,Customers should board and alight at stops before or after Mottram Old Road.,bus,BNGN:Bee Network | BNGN:Bee Network,341:341 | 830:830,1800EH37091:Mottram Old Road,,2026-02-09 00:01:00+00:00,2026-02-10 23:59:00+00:00,2026-02-09
d4688ea5-6ffe-4ccf-a84c-759c2daf92af,2026-02-02T14:04:40Z,WestofEngland,open,maintenanceWork,true,Stop Closure: Shellards Road,Shellards Road will be suspended from 09/02/26 - 11/02/26.,2026-02-09T00:01:00.000Z,2026-02-11T23:59:00.000Z,normal,unknown,Shellards Road will be suspended from 09/02/26 - 11/02/26.,bus,FBRI:First Bristol Limited | FBRI:First Bristol Limited | EUTX:Eurocoaches (Bristol) | EUTX:Eurocoaches (Bristol),17:17 | 45:45 | 532:532 | 534:534,0170SGB20269:Shellards Road | 0170SGB20268:Shellards Road,,2026-02-09 00:01:00+00:00,2026-02-11 23:59:00+00:00,2026-02-09
71379315-ce0d-4b7b-8cad-8b34bab886c5,2026-02-05T13:12:11Z,TfGM,open,maintenanceWork,true,"Hillside Avenue, Shaw - Bus Stop Closure","The bus stops on Hillside Avenue, at the junction of Grains Road are closed due to works taking place.",2026-02-09T00:01:00.000Z,2026-02-18T23:59:00.000Z,slight,unknown,Customers should board and alight at stops before or after Grains Road.,bus,BNFM:Bee Network,435:435,1800ED16161:Grains Road,,2026-02-09 00:01:00+00:00,2026-02-18 23:59:00+00:00,2026-02-09
645fef74-c7f9-4807-b65b-58ec47dd5014,2026-01-27T15:40:03Z,WYCA,open,roadworks,true,"Oakworth, Colne Road (Bradford)","Colne Road, Oakworth closed due to roadworks from Monday 9 to Sunday 22 February.",2026-02-09T06:00:00.000Z,2026-02-22T23:59:00.000Z,slight,unknown,"K7 towards Oakworth diverting via Slaymaker Lane & Cure Hill to terminate at Windsor Road.

K7 towards Keighley diverting via Cure Hill and Slaymaker Lane.

Please use bus stop 45019998 Windsor Grove.",bus,KDTR:The Keighley Bus Company,K7:K7,450021849:James Street | 450021853:Oakworth School | 450021852:Oakworth School | 450021850:Sunhurst Drive | 450021851:Sunhurst Drive,,2026-02-09 06:00:00+00:00,2026-02-22 23:59:00+00:00,2026-02-09
645fef74-c7f9-4807-b65b-58ec47dd5014,2026-01-27T15:40:03Z,WYCA,open,roadworks,true,"Oakworth, Colne Road (Bradford)","Colne Road, Oakworth closed due to roadworks from Monday 9 to Sunday 22 February.",2026-02-09T06:00:00.000Z,2026-02-22T23:59:00.000Z,slight,unknown,"K15 towards Keighley diverting from Park Avenue & then turning right onto Keighley Road.

Chapel Lane, Colne Road, Sunhurst Drive, Moor Drive & Moor Way will not be served.

Alternative stops:

Towards Keighley, please use bus stop 45019989 Victoria Road.",bus,KDTR:The Keighley Bus Company,K15:K15,450021853:Oakworth School | 450021850:Sunhurst Drive | 450021851:Sunhurst Drive,,2026-02-09 06:00:00+00:00,2026-02-22 23:59:00+00:00,2026-02-09
645fef74-c7f9-4807-b65b-58ec47dd5014,2026-01-27T15:40:03Z,WYCA,open,roadworks,true,"Oakworth, Colne Road (Bradford)","Colne Road, Oakworth closed due to roadworks from Monday 9 to Sunday 22 February.",2026-02-09T06:00:00.000Z,2026-02-22T23:59:00.000Z,slight,unknown,"B2 towards Oakworth terminating at 45019944 Haworth School.

B2 towards Keighley will start from 45019945 Haworth School.

Mytholmes Lane, Victoria Avenue, Providence Lane, Colne Road & Windsor Road wlll not be served.",bus,KDTR:The Keighley Bus Company,B2:B2,450019994:Ebor Lane End | 450050895:Ebor Lane End | 450019995:Greenfield Terrace | 450019996:Greenfield Terrace | 450021849:James Street | 450019991:Providence Crescent | 450019992:Providence Crescent | 450019990:Providence Lane Top | 450050893:Providence Lane Top | 450019993:Spring Row | 450050894:Spring Row | 450021850:Sunhurst Drive | 450021851:Sunhurst Drive | 450019998:Windsor Grove,,2026-02-09 06:00:00+00:00,2026-02-22 23:59:00+00:00,2026-02-09
645fef74-c7f9-4807-b65b-58ec47dd5014,2026-01-27T15:40:03Z,WYCA,open,roadworks,true,"Oakworth, Colne Road (Bradford)","Colne Road, Oakworth closed due to roadworks from Monday 9 to Sunday 22 February.",2026-02-09T06:00:00.000Z,2026-02-22T23:59:00.000Z,slight,unknown,"K16 towards Beckfoot Oakbank School diverting via Cure Hill & Slaymaker Lane.

Please use bus stop 45019997 Hob Cote Place.",bus,KDTR:The Keighley Bus Company,K16:K16,,,2026-02-09 06:00:00+00:00,2026-02-22 23:59:00+00:00,2026-02-09
